Time,Average(B)
(us),(mV)

24.84174602,-0.02266446
24.85424602,-0.02064241
24.86674602,-0.02382094
24.87924602,-0.02318427
24.89174601,-0.02610525
24.90424601,-0.02307221
24.91674601,-0.01997238
24.92924601,-0.02006776
24.94174601,-0.02287191
24.95424601,-0.02126238
24.96674601,-0.02463881
24.97924601,-0.02625310
24.99174601,-0.02523017
25.00424601,-0.02345611
25.01674601,-0.01750208
25.02924601,-0.02271931
25.04174601,-0.02307698
25.05424600,-0.02569514
25.06674600,-0.02421914
25.07924600,-0.02251185
25.09174600,-0.02307935
25.10424600,-0.01677957
25.11674600,-0.01803618
25.12924600,-0.02183705
25.14174600,-0.02236878
25.15424600,-0.02245939
25.16674600,-0.02230679
25.17924600,-0.02156998
25.19174600,-0.01932858
25.20424600,-0.02166297
25.21674600,-0.02121470
25.22924599,-0.02177744
25.24174599,-0.01991039
25.25424599,-0.01917597
25.26674599,-0.01781681
25.27924599,-0.02245224
25.29174599,-0.02391393
25.30424599,-0.02136015
25.31674599,-0.02206119
25.32924599,-0.02115271
25.34174599,-0.02209695
25.35424599,-0.01912589
25.36674599,-0.01876584
25.37924599,-0.02240931
25.39174598,-0.02500601
25.40424598,-0.02434076
25.41674598,-0.02876873
25.42924598,-0.02803907
25.44174598,-0.02313421
25.45424598,-0.02418098
25.46674598,-0.02600987
25.47924598,-0.02491779
25.49174598,-0.02115031
25.50424598,-0.02129577
25.51674598,-0.02131961
25.52924598,-0.02230202
25.54174598,-0.01896852
25.55424598,-0.02048981
25.56674597,-0.02256908
25.57924597,-0.02142215
25.59174597,-0.02240694
25.60424597,-0.02218994
25.61674597,-0.02126000
25.62924597,-0.02366596
25.64174597,-0.02152469
25.65424597,-0.02023467
25.66674597,-0.02177744
25.67924597,-0.02344419
25.69174597,-0.02417622
25.70424597,-0.02236402
25.71674597,-0.02022037
25.72924596,-0.02298160
25.74174596,-0.02177982
25.75424596,-0.02052557
25.76674596,-0.02412853
25.77924596,-0.02006538
25.79174596,-0.02063766
25.80424596,-0.02398308
25.81674596,-0.02772909
25.82924596,-0.02300784
25.84174596,-0.02209696
25.85424596,-0.01891368
25.86674596,-0.02000099
25.87924596,-0.02120277
25.89174596,-0.02115747
25.90424595,-0.01729939
25.91674595,-0.01991039
25.92924595,-0.01824841
25.94174595,-0.01952648
25.95424595,-0.01786688
25.96674595,-0.02172260
25.97924595,-0.02310082
25.99174595,-0.02063050
26.00424595,-0.02245939
26.01674595,-0.02438606
26.02924595,-0.02323913
26.04174595,-0.02460781
26.05424595,-0.01866807
26.06674594,-0.01557064
26.07924594,-0.02054465
26.09174594,-0.01934526
26.10424594,-0.02136253
26.11674594,-0.02043020
26.12924594,-0.02051604
26.14174594,-0.02063527
26.15424594,-0.02084509
26.16674594,-0.02490587
26.17924594,-0.02356580
26.19174594,-0.02449097
26.20424594,-0.01985555
26.21674594,-0.01876584
26.22924594,-0.01395396
26.24174593,-0.02090233
26.25424593,-0.02010592
26.26674593,-0.02366354
26.27924593,-0.02372555
26.29174593,-0.02585489
26.30424593,-0.02408323
26.31674593,-0.02350141
26.32924593,-0.02344418
26.34174593,-0.02510616
26.35424593,-0.02512763
26.36674593,-0.02141737
26.37924593,-0.02501079
26.39174593,-0.02512047
26.40424592,-0.02615771
26.41674592,-0.03011834
26.42924592,-0.02736188
26.44174592,-0.02089995
26.45424592,-0.02079741
26.46674592,-0.02193720
26.47924592,-0.02126717
26.49174592,-0.02257385
26.50424592,-0.02053512
26.51674592,-0.02398785
26.52924592,-0.02448620
26.54174592,-0.02152707
26.55424592,-0.01694171
26.56674592,-0.02080695
26.57924591,-0.02339411
26.59174591,-0.02169875
26.60424591,-0.02344896
26.61674591,-0.02267161
26.62924591,-0.02470320
26.64174591,-0.02427876
26.65424591,-0.02126954
26.66674591,-0.01682725
26.67924591,-0.02074973
26.69174591,-0.02424299
26.70424591,-0.01721116
26.71674591,-0.01740191
26.72924591,-0.01970294
26.74174590,-0.02229963
26.75424590,-0.02151275
26.76674590,-0.01942873
26.77924590,-0.02127192
26.79174590,-0.02506800
26.80424590,-0.01854648
26.81674590,-0.01871577
26.82924590,-0.02126239
26.84174590,-0.02542566
26.85424590,-0.02793893
26.86674590,-0.02621256
26.87924590,-0.02934576
26.89174590,-0.02464357
26.90424590,-0.02183943
26.91674589,-0.01412326
26.92924589,-0.01537988
26.94174589,-0.01880875
26.95424589,-0.01808149
26.96674589,-0.02036820
26.97924589,-0.02047074
26.99174589,-0.02311991
27.00424589,-0.02523254
27.01674589,-0.02610526
27.02924589,-0.02908585
27.04174589,-0.02397114
27.05424589,-0.02038252
27.06674589,-0.02553776
27.07924588,-0.02408561
27.09174588,-0.02453389
27.10424588,-0.01865377
27.11674588,-0.01975063
27.12924588,-0.02204689
27.14174588,-0.02156283
27.15424588,-0.01981739
27.16674588,-0.01963617
27.17924588,-0.02057329
27.19174588,-0.01855362
27.20424588,-0.02111216
27.21674588,-0.02521586
27.22924588,-0.02647723
27.24174587,-0.02245941
27.25424587,-0.02449337
27.26674587,-0.02402599
27.27924587,-0.02229486
27.29174587,-0.02122423
27.30424587,-0.02230679
27.31674587,-0.02272168
27.32924587,-0.02089995
27.34174587,-0.02241169
27.35424587,-0.02417144
27.36674587,-0.02771478
27.37924587,-0.02944113
27.39174587,-0.02751688
27.40424587,-0.02505847
27.41674586,-0.02449097
27.42924586,-0.02511808
27.44174586,-0.02911925
27.45424586,-0.02939584
27.46674586,-0.02735710
27.47924586,-0.02699466
27.49174586,-0.02100725
27.50424586,-0.02302690
27.51674586,-0.01943349
27.52924586,-0.01892322
27.54174586,-0.01896852
27.55424586,-0.02111455
27.56674586,-0.02532554
27.57924585,-0.02292198
27.59174585,-0.01761176
27.60424585,-0.02074734
27.61674585,-0.02068295
27.62924585,-0.01996999
27.64174585,-0.02180366
27.65424585,-0.02454343
27.66674585,-0.02095957
27.67924585,-0.02115508
27.69174585,-0.02308412
27.70424585,-0.02387339
27.71674585,-0.02229010
27.72924585,-0.02381139
27.74174585,-0.02121469
27.75424584,-0.02281468
27.76674584,-0.02131246
27.77924584,-0.02371125
27.79174584,-0.02605041
27.80424584,-0.02150561
27.81674584,-0.02350380
27.82924584,-0.02339173
27.84174584,-0.02489155
27.85424584,-0.02693266
27.86674584,-0.02376609
27.87924584,-0.02694460
27.89174584,-0.02673477
27.90424584,-0.02121231
27.91674583,-0.02455057
27.92924583,-0.02474611
27.94174583,-0.02157954
27.95424583,-0.02266208
27.96674583,-0.02151991
27.97924583,-0.02140785
27.99174583,-0.01736138
28.00424583,-0.01917836
28.01674583,-0.02245940
28.02924583,-0.02418338
28.04174583,-0.02586920
28.05424583,-0.02882596
28.06674583,-0.02407846
28.07924583,-0.02574519
28.09174582,-0.02471033
28.10424582,-0.02329395
28.11674582,-0.02516578
28.12924582,-0.02635325
28.14174582,-0.02776246
28.15424582,-0.02517056
28.16674582,-0.02303405
28.17924582,-0.02193719
28.19174582,-0.02402361
28.20424582,-0.02114794
28.21674582,-0.02288621
28.22924582,-0.02079026
28.24174582,-0.02064243
28.25424581,-0.01849402
28.26674581,-0.01891367
28.27924581,-0.01959564
28.29174581,-0.02270975
28.30424581,-0.02307935
28.31674581,-0.02647009
28.32924581,-0.02219710
28.34174581,-0.02375892
28.35424581,-0.02516339
28.36674581,-0.02595027
28.37924581,-0.02355864
28.39174581,-0.02418813
28.40424581,-0.02917885
28.41674581,-0.02627456
28.42924580,-0.02694460
28.44174580,-0.02470318
28.45424580,-0.02776722
28.46674580,-0.02757886
28.47924580,-0.02542090
28.49174580,-0.02459350
28.50424580,-0.02627217
28.51674580,-0.02719734
28.52924580,-0.02761940
28.54174580,-0.02370886
28.55424580,-0.02022276
28.56674580,-0.02094526
28.57924580,-0.02011308
28.59174579,-0.02218756
28.60424579,-0.02208981
28.61674579,-0.02376371
28.62924579,-0.02079265
28.64174579,-0.02371839
28.65424579,-0.02333927
28.66674579,-0.02339649
28.67924579,-0.02318427
28.69174579,-0.02058758
28.70424579,-0.02271931
28.71674579,-0.02501317
28.72924579,-0.02553537
28.74174579,-0.02834665
28.75424579,-0.02063526
28.76674578,-0.02153661
28.77924578,-0.02209934
28.79174578,-0.01703948
28.80424578,-0.01662458
28.81674578,-0.01703947
28.82924578,-0.01881829
28.84174578,-0.01673664
28.85424578,-0.02192528
28.86674578,-0.02855651
28.87924578,-0.02600033
28.89174578,-0.02371124
28.90424578,-0.02552821
28.91674578,-0.01927372
28.92924577,-0.01963855
28.94174577,-0.02459350
28.95424577,-0.02459588
28.96674577,-0.02781970
28.97924577,-0.02652731
28.99174577,-0.02048743
29.00424577,-0.02241171
29.01674577,-0.02684206
29.02924577,-0.02438128
29.04174577,-0.02396639
29.05424577,-0.02517293
29.06674577,-0.02275984
29.07924577,-0.02683491
29.09174577,-0.02522062
29.10424576,-0.02080217
29.11674576,-0.02074734
29.12924576,-0.02016553
29.14174576,-0.02161289
29.15424576,-0.02240218
29.16674576,-0.02569036
29.17924576,-0.02448859
29.19174576,-0.03027810
29.20424576,-0.02810107
29.21674576,-0.02487488
29.22924576,-0.02349187
29.24174576,-0.02162482
29.25424576,-0.02319381
29.26674575,-0.02141738
29.27924575,-0.02090233
29.29174575,-0.02557829
29.30424575,-0.02376610
29.31674575,-0.02229249
29.32924575,-0.02397831
29.34174575,-0.02382331
29.35424575,-0.02323672
29.36674575,-0.02192526
29.37924575,-0.01912588
29.39174575,-0.02288621
29.40424575,-0.02136968
29.41674575,-0.02198488
29.42924575,-0.02339412
29.44174574,-0.02579051
29.45424574,-0.02445044
29.46674574,-0.02286953
29.47924574,-0.02249994
29.49174574,-0.02215896
29.50424574,-0.02412614
29.51674574,-0.02272884
29.52924574,-0.01986508
29.54174574,-0.01823887
29.55424574,-0.02234971
29.56674574,-0.02381377
29.57924574,-0.02052082
29.59174574,-0.02053990
29.60424573,-0.02235924
29.61674573,-0.02255477
29.62924573,-0.02474849
29.64174573,-0.02303405
29.65424573,-0.02126478
29.66674573,-0.02288622
29.67924573,-0.02079026
29.69174573,-0.02386146
29.70424573,-0.02246177
29.71674573,-0.02069728
29.72924573,-0.02296729
29.74174573,-0.01960040
29.75424573,-0.01813157
29.76674573,-0.01880399
29.77924572,-0.01813156
29.79174572,-0.01782158
29.80424572,-0.01881352
29.81674572,-0.02517769
29.82924572,-0.02559259
29.84174572,-0.02408323
29.85424572,-0.01944064
29.86674572,-0.01897805
29.87924572,-0.02130769
29.89174572,-0.01995093
29.90424572,-0.02235448
29.91674572,-0.02074018
29.92924572,-0.01919027
29.94174571,-0.02153900
29.95424571,-0.02100010
29.96674571,-0.01955510
29.97924571,-0.02031813
29.99174571,-0.02224002
30.00424571,-0.01745914
30.01674571,-0.02068057
30.02924571,-0.02153421
30.04174571,-0.02460304
30.05424571,-0.02507517
30.06674571,-0.02199441
30.07924571,-0.02006539
30.09174571,-0.02136968
30.10424571,-0.02049220
30.11674570,-0.01609998
30.12924570,-0.02544000
30.14174570,-0.02661315
30.15424570,-0.02672999
30.16674570,-0.02340365
30.17924570,-0.02204212
30.19174570,-0.02433598
30.20424570,-0.02440750
30.21674570,-0.02600510
30.22924570,-0.02641761
30.24174570,-0.02673953
30.25424570,-0.02517532
30.26674570,-0.02323912
30.27924569,-0.02016791
30.29174569,-0.02252139
30.30424569,-0.02198726
30.31674569,-0.02334166
30.32924569,-0.02627218
30.34174569,-0.02417623
30.35424569,-0.02204688
30.36674569,-0.02761463
30.37924569,-0.02235447
30.39174569,-0.02228532
30.40424569,-0.02155091
30.41674569,-0.02755980
30.42924569,-0.02214702
30.44174569,-0.02195150
30.45424568,-0.02597411
30.46674568,-0.02559259
30.47924568,-0.02719974
30.49174568,-0.03136542
30.50424568,-0.02469842
30.51674568,-0.02564268
30.52924568,-0.02338934
30.54174568,-0.02220188
30.55424568,-0.02908346
30.56674568,-0.02710912
30.57924568,-0.02547576
30.59174568,-0.02771239
30.60424568,-0.02267400
30.61674567,-0.02350140
30.62924567,-0.02130530
30.64174567,-0.02314135
30.65424567,-0.02274078
30.66674567,-0.02698990
30.67924567,-0.02827989
30.69174567,-0.02918839
30.70424567,-0.02975352
30.71674567,-0.02814638
30.72924567,-0.02922414
30.74174567,-0.02859226
30.75424567,-0.02652493
30.76674567,-0.02657738
30.77924566,-0.02583820
30.79174566,-0.02068774
30.80424566,-0.02460064
30.81674566,-0.02028237
30.82924566,-0.02360633
30.84174566,-0.02293629
30.85424566,-0.02173451
30.86674566,-0.02240694
30.87924566,-0.02427874
30.89174566,-0.02522300
30.90424566,-0.02737381
30.91674566,-0.02595264
30.92924566,-0.02335596
30.94174566,-0.02563553
30.95424565,-0.02600750
30.96674565,-0.02554252
30.97924565,-0.02502032
30.99174565,-0.02287190
31.00424565,-0.02298398
31.01674565,-0.02590735
31.02924565,-0.02340365
31.04174565,-0.02313182
31.05424565,-0.02366355
31.06674565,-0.02198726
31.07924565,-0.02235686
31.09174565,-0.01996523
31.10424565,-0.02203496
31.11674564,-0.02372079
31.12924564,-0.02553775
31.14174564,-0.02361110
31.15424564,-0.02098579
31.16674564,-0.02115509
31.17924564,-0.02037298
31.19174564,-0.02486771
31.20424564,-0.02459349
31.21674564,-0.02330588
31.22924564,-0.02058996
31.24174564,-0.02204926
31.25424564,-0.01881354
31.26674564,-0.02205165
31.27924564,-0.02157715
31.29174563,-0.02219949
31.30424563,-0.02188474
31.31674563,-0.02380424
31.32924563,-0.02502032
31.34174563,-0.02281707
31.35424563,-0.02152945
31.36674563,-0.02564745
31.37924563,-0.02834191
31.39174563,-0.02835384
31.40424563,-0.02761463
31.41674563,-0.02392825
31.42924563,-0.02633417
31.44174563,-0.02575952
31.45424562,-0.02813207
31.46674562,-0.01980786
31.47924562,-0.02039443
31.49174562,-0.02376370
31.50424562,-0.02083795
31.51674562,-0.02511809
31.52924562,-0.02981551
31.54174562,-0.02589781
31.55424562,-0.02443612
31.56674562,-0.02495833
31.57924562,-0.02517054
31.59174562,-0.02569035
31.60424562,-0.02235925
31.61674562,-0.02601703
31.62924561,-0.02053989
31.64174561,-0.02287191
31.65424561,-0.02455057
31.66674561,-0.02642716
31.67924561,-0.02464835
31.69174561,-0.02162722
31.70424561,-0.01543234
31.71674561,-0.02364686
31.72924561,-0.02298874
31.74174561,-0.02349903
31.75424561,-0.02417384
31.76674561,-0.02297206
31.77924561,-0.02412137
31.79174560,-0.01923558
31.80424560,-0.01792173
31.81674560,-0.02364209
31.82924560,-0.02235686
31.84174560,-0.02068296
31.85424560,-0.02288383
31.86674560,-0.02328203
31.87924560,-0.02276698
31.89174560,-0.02595265
31.90424560,-0.02448619
31.91674560,-0.02429306
31.92924560,-0.02803907
31.94174560,-0.02198966
31.95424560,-0.02318189
31.96674559,-0.02240931
31.97924559,-0.01933095
31.99174559,-0.01819595
32.00424559,-0.01788120
32.01674559,-0.01975301
32.02924559,-0.01996523
32.04174559,-0.02173928
32.05424559,-0.02286953
32.06674559,-0.02078549
32.07924559,-0.02208504
32.09174559,-0.02626502
32.10424559,-0.02303644
32.11674559,-0.02245940
32.12924558,-0.02506563
32.14174558,-0.01933097
32.15424558,-0.02106209
32.16674558,-0.01991276
32.17924558,-0.01640758
32.19174558,-0.02287669
32.20424558,-0.02600273
32.21674558,-0.02053035
32.22924558,-0.02589065
32.24174558,-0.02375893
32.25424558,-0.02006299
32.26674558,-0.01803620
32.27924558,-0.02271215
32.29174558,-0.02239978
32.30424557,-0.02428591
32.31674557,-0.02469603
32.32924557,-0.01974587
32.34174557,-0.02210172
32.35424557,-0.02501316
32.36674557,-0.02611002
32.37924557,-0.02360871
32.39174557,-0.02632463
32.40424557,-0.02647247
32.41674557,-0.02396401
32.42924557,-0.02278130
32.44174557,-0.02131724
32.45424557,-0.01920696
32.46674556,-0.02125524
32.47924556,-0.02584296
32.49174556,-0.02611004
32.50424556,-0.02735949
32.51674556,-0.02568321
32.52924556,-0.02382092
32.54174556,-0.02429067
32.55424556,-0.02051842
32.56674556,-0.02266208
32.57924556,-0.02099533
32.59174556,-0.02458873
32.60424556,-0.02657262
32.61674556,-0.02506802
32.62924556,-0.02474850
32.64174555,-0.01931666
32.65424555,-0.01750682
32.66674555,-0.02203257
32.67924555,-0.02521584
32.69174555,-0.02246179
32.70424555,-0.02345134
32.71674555,-0.02589065
32.72924555,-0.02569751
32.74174555,-0.01949072
32.75424555,-0.02412614
32.76674555,-0.02632464
32.77924555,-0.02407368
32.79174555,-0.02490586
32.80424554,-0.02288145
32.81674554,-0.02678485
32.82924554,-0.02360394
32.84174554,-0.02745488
32.85424554,-0.02460304
32.86674554,-0.02340125
32.87924554,-0.02407129
32.89174554,-0.03090760
32.90424554,-0.02559021
32.91674554,-0.02401885
32.92924554,-0.02228771
32.94174554,-0.02490110
32.95424554,-0.02142214
32.96674554,-0.02157713
32.97924553,-0.01849878
32.99174553,-0.02360394
33.00424553,-0.02413568
33.01674553,-0.02427876
33.02924553,-0.02276938
33.04174553,-0.02913117
33.05424553,-0.02475087
33.06674553,-0.02683491
33.07924553,-0.01979593
33.09174553,-0.02355148
33.10424553,-0.02131483
33.11674553,-0.02292436
33.12924553,-0.02626502
33.14174552,-0.02512524
33.15424552,-0.02461258
33.16674552,-0.02210173
33.17924552,-0.02096433
33.19174552,-0.02412614
33.20424552,-0.01965286
33.21674552,-0.01814111
33.22924552,-0.01917598
33.24174552,-0.02361825
33.25424552,-0.02392585
33.26674552,-0.02413568
33.27924552,-0.02564267
33.29174552,-0.02589065
33.30424552,-0.02324150
33.31674551,-0.02282422
33.32924551,-0.02370171
33.34174551,-0.02360871
33.35424551,-0.02177981
33.36674551,-0.02397593
33.37924551,-0.02252140
33.39174551,-0.02970105
33.40424551,-0.03143695
33.41674551,-0.02918600
33.42924551,-0.02908109
33.44174551,-0.02625787
33.45424551,-0.02465787
33.46674551,-0.02616248
33.47924550,-0.02116224
33.49174550,-0.02021560
33.50424550,-0.02041589
33.51674550,-0.02079025
33.52924550,-0.02127669
33.54174550,-0.02106209
33.55424550,-0.01906867
33.56674550,-0.01785257
33.57924550,-0.02189665
33.59174550,-0.02224717
33.60424550,-0.02031097
33.61674550,-0.01934765
33.62924550,-0.02292914
33.64174550,-0.02512286
33.65424549,-0.02336312
33.66674549,-0.01990085
33.67924549,-0.01802665
33.69174549,-0.02454581
33.70424549,-0.02470796
33.71674549,-0.02068296
33.72924549,-0.02360871
33.74174549,-0.02507037
33.75424549,-0.02928616
33.76674549,-0.02413808
33.77924549,-0.02266685
33.79174549,-0.02244985
33.80424549,-0.02141023
33.81674548,-0.02401884
33.82924548,-0.02912878
33.84174548,-0.03031863
33.85424548,-0.02661793
33.86674548,-0.02746918
33.87924548,-0.02459589
33.89174548,-0.02648201
33.90424548,-0.02365639
33.91674548,-0.02058757
33.92924548,-0.02552822
33.94174548,-0.02334880
33.95424548,-0.02158667
33.96674548,-0.02506563
33.97924547,-0.02318666
33.99174547,-0.02236878
34.00424547,-0.02422868
34.01674547,-0.02287906
34.02924547,-0.02334641
34.04174547,-0.02325819
34.05424547,-0.02141500
34.06674547,-0.02422629
34.07924547,-0.02448381
34.09174547,-0.02162484
34.10424547,-0.02011545
34.11674547,-0.02191097
34.12924547,-0.02006300
34.14174547,-0.02104778
34.15424546,-0.02262393
34.16674546,-0.02313659
34.17924546,-0.02516100
34.19174546,-0.02089041
34.20424546,-0.02032290
34.21674546,-0.02016314
34.22924546,-0.02213988
34.24174546,-0.01916166
34.25424546,-0.01944542
34.26674546,-0.02751687
34.27924546,-0.02944830
34.29174546,-0.02747871
34.30424546,-0.02995858
34.31674545,-0.02350857
34.32924545,-0.02360633
34.34174545,-0.02022275
34.35424545,-0.02282184
34.36674545,-0.02041828
34.37924545,-0.02172498
34.39174545,-0.02157713
34.40424545,-0.02397591
34.41674545,-0.02365640
34.42924545,-0.02225671
34.44174545,-0.02021798
34.45424545,-0.02016790
34.46674545,-0.01582816
34.47924545,-0.02345133
34.49174544,-0.02184658
34.50424544,-0.02039444
34.51674544,-0.02179174
34.52924544,-0.02407130
34.54174544,-0.02584535
34.55424544,-0.02329873
34.56674544,-0.01975540
34.57924544,-0.01787405
34.59174544,-0.02197535
34.60424544,-0.02302928
34.61674544,-0.02490586
34.62924544,-0.02521823
34.64174544,-0.02301498
34.65424543,-0.02088087
34.66674543,-0.02095956
34.67924543,-0.02002007
34.69174543,-0.02422629
34.70424543,-0.02188234
34.71674543,-0.02316519
34.72924543,-0.02230201
34.74174543,-0.02093572
34.75424543,-0.01866331
34.76674543,-0.02105494
34.77924543,-0.02479618
34.79174543,-0.02335358
34.80424543,-0.02267637
34.81674543,-0.02635323
34.82924542,-0.02713773
34.84174542,-0.02481288
34.85424542,-0.01990561
34.86674542,-0.02049459
34.87924542,-0.02209457
34.89174542,-0.02386385
34.90424542,-0.02338933
34.91674542,-0.02387338
34.92924542,-0.02376847
34.94174542,-0.02308651
34.95424542,-0.01917358
34.96674542,-0.02103586
34.97924542,-0.01760698
34.99174541,-0.01970770
35.00424541,-0.02345373
35.01674541,-0.02277653
35.02924541,-0.02203973
35.04174541,-0.02424060
35.05424541,-0.02293628
35.06674541,-0.02172975
35.07924541,-0.02219472
35.09174541,-0.02130768
35.10424541,-0.02184182
35.11674541,-0.02371838
35.12924541,-0.02048027
35.14174541,-0.01806718
35.15424541,-0.02085227
35.16674540,-0.02083795
35.17924540,-0.02037536
35.19174540,-0.02062573
35.20424540,-0.01953126
35.21674540,-0.02182990
35.22924540,-0.02402599
35.24174540,-0.02635324
35.25424540,-0.01960995
35.26674540,-0.02265969
35.27924540,-0.02214942
35.29174540,-0.02198011
35.30424540,-0.02127431
35.31674540,-0.02313419
35.32924539,-0.02365878
35.34174539,-0.02308413
35.35424539,-0.02127192
35.36674539,-0.01986269
35.37924539,-0.02130769
35.39174539,-0.02147938
35.40424539,-0.02256192
35.41674539,-0.02299352
35.42924539,-0.02100724
35.44174539,-0.02245939
35.45424539,-0.02606950
35.46674539,-0.02152945
35.47924539,-0.02188712
35.49174539,-0.02464357
35.50424538,-0.01918074
35.51674538,-0.02131247
35.52924538,-0.01657449
35.54174538,-0.02386624
35.55424538,-0.02485341
35.56674538,-0.02855411
35.57924538,-0.02611241
35.59174538,-0.02156521
35.60424538,-0.02037059
35.61674538,-0.02412615
35.62924538,-0.02574281
35.64174538,-0.02683014
35.65424538,-0.02282422
35.66674537,-0.02458873
35.67924537,-0.02581674
35.69174537,-0.02531839
35.70424537,-0.02208503
35.71674537,-0.02068534
35.72924537,-0.02282660
35.74174537,-0.02782924
35.75424537,-0.02449336
35.76674537,-0.02454104
35.77924537,-0.02397592
35.79174537,-0.02241646
35.80424537,-0.02297444
35.81674537,-0.02224479
35.82924537,-0.02476043
35.84174536,-0.02188950
35.85424536,-0.02460543
35.86674536,-0.02412138
35.87924536,-0.02016790
35.89174536,-0.02132200
35.90424536,-0.02209695
35.91674536,-0.02349663
35.92924536,-0.02708765
35.94174536,-0.02419053
35.95424536,-0.02720212
35.96674536,-0.02527069
35.97924536,-0.02511093
35.99174536,-0.02491302
36.00424535,-0.02543283
36.01674535,-0.02445043
36.02924535,-0.02275984
36.04174535,-0.02594549
36.05424535,-0.02730703
36.06674535,-0.02892848
36.07924535,-0.02294822
36.09174535,-0.02521584
36.10424535,-0.02496309
36.11674535,-0.02089279
36.12924535,-0.01918073
36.14174535,-0.02173691
36.15424535,-0.02219473
36.16674535,-0.02308413
36.17924534,-0.02235924
36.19174534,-0.02474612
36.20424534,-0.02240456
36.21674534,-0.02423583
36.22924534,-0.02105017
36.24174534,-0.02147460
36.25424534,-0.01886121
36.26674534,-0.01744960
36.27924534,-0.01944303
36.29174534,-0.02017506
36.30424534,-0.01995808
36.31674534,-0.01918313
36.32924534,-0.01886123
36.34174533,-0.02366594
36.35424533,-0.02976066
36.36674533,-0.03007304
36.37924533,-0.03106735
36.39174533,-0.02470080
36.40424533,-0.02213987
36.41674533,-0.02418098
36.42924533,-0.02016791
36.44174533,-0.02247610
36.45424533,-0.01840577
36.46674533,-0.02381140
36.47924533,-0.02093332
36.49174533,-0.02136731
36.50424533,-0.02038251
36.51674532,-0.01996761
36.52924532,-0.02017268
36.54174532,-0.02177266
36.55424532,-0.02298636
36.56674532,-0.02020606
36.57924532,-0.01969340
36.59174532,-0.02247370
36.60424532,-0.01585200
36.61674532,-0.01317425
36.62924532,-0.01798135
36.64174532,-0.01986270
36.65424532,-0.02314135
36.66674532,-0.02251662
36.67924531,-0.01855364
36.69174531,-0.02166775
36.70424531,-0.02084749
36.71674531,-0.02324388
36.72924531,-0.02492017
36.74174531,-0.02069727
36.75424531,-0.02068774
36.76674531,-0.02137208
36.77924531,-0.02505847
36.79174531,-0.02455058
36.80424531,-0.02287191
36.81674531,-0.02270976
36.82924531,-0.02226387
36.84174531,-0.02429305
36.85424530,-0.02605756
36.86674530,-0.02371840
36.87924530,-0.02126954
36.89174530,-0.02230440
36.90424530,-0.02495833
36.91674530,-0.02740718
36.92924530,-0.02418575
36.94174530,-0.02182274
36.95424530,-0.01928089
36.96674530,-0.01928804
36.97924530,-0.01876345
36.99174530,-0.01657927
37.00424530,-0.01943110
37.01674529,-0.02089756
37.02924529,-0.02299114
37.04174529,-0.02444328
37.05424529,-0.02542329
37.06674529,-0.02289336
37.07924529,-0.02683967
37.09174529,-0.02584057
37.10424529,-0.02375894
37.11674529,-0.02438844
37.12924529,-0.02245940
37.14174529,-0.02391393
37.15424529,-0.02287907
37.16674529,-0.01866091
37.17924529,-0.02121231
37.19174528,-0.02268115
37.20424528,-0.02166059
37.21674528,-0.02074496
37.22924528,-0.01902813
37.24174528,-0.01407557
37.25424528,-0.01724693
37.26674528,-0.02199681
37.27924528,-0.01849400
37.29174528,-0.01969816
37.30424528,-0.01985316
37.31674528,-0.01917358
37.32924528,-0.02089757
37.34174528,-0.02324627
37.35424527,-0.02225909
37.36674527,-0.02340364
37.37924527,-0.02412614
37.39174527,-0.02303167
37.40424527,-0.02418575
37.41674527,-0.02189427
37.42924527,-0.02122662
37.44174527,-0.02266446
37.45424527,-0.02324865
37.46674527,-0.02407369
37.47924527,-0.02611242
37.49174527,-0.02605757
37.50424527,-0.02069012
37.51674526,-0.02011069
37.52924526,-0.02386384
37.54174526,-0.02522538
37.55424526,-0.02673001
37.56674526,-0.02496070
37.57924526,-0.02615533
37.59174526,-0.02735949
37.60424526,-0.02407607
37.61674526,-0.02548769
37.62924526,-0.02418098
37.64174526,-0.02595265
37.65424526,-0.02772671
37.66674526,-0.02167490
37.67924526,-0.02454818
37.69174525,-0.02793415
37.70424525,-0.02866619
37.71674525,-0.02667277
37.72924525,-0.02497264
37.74174525,-0.02803907
37.75424525,-0.02543999
37.76674525,-0.02328681
37.77924525,-0.02265252
37.79174525,-0.02131007
37.80424525,-0.02063527
37.81674525,-0.01776675
37.82924525,-0.02302690
37.84174525,-0.02119324
37.85424524,-0.02157953
37.86674524,-0.02084510
37.87924524,-0.02122185
37.89174524,-0.02579765
37.90424524,-0.02366356
37.91674524,-0.02006538
37.92924524,-0.02171304
37.94174524,-0.02371125
37.95424524,-0.02193958
37.96674524,-0.02569036
37.97924524,-0.02022753
37.99174524,-0.02250946
38.00424524,-0.02287668
38.01674524,-0.02376608
38.02924523,-0.02407130
38.04174523,-0.02407130
38.05424523,-0.02261437
38.06674523,-0.02282660
38.07924523,-0.02455058
38.09174523,-0.02157951
38.10424523,-0.02074734
38.11674523,-0.01688688
38.12924523,-0.01928089
38.14174523,-0.01861561
38.15424523,-0.02064242
38.16674523,-0.02293390
38.17924523,-0.02391870
38.19174522,-0.02211126
38.20424522,-0.02298637
38.21674522,-0.02036821
38.22924522,-0.02229963
38.24174522,-0.02299113
38.25424522,-0.01834856
38.26674522,-0.02136493
