Time,Average(B)
-14.14488860,-0.02590019
-14.13238860,-0.02083318
-14.11988860,-0.02089518
-14.10738860,-0.01845586
-14.09488860,-0.02179890
-14.08238860,-0.02292675
-14.06988860,-0.02213749
-14.05738861,-0.02304360
-14.04488861,-0.01949786
-14.03238861,-0.01713247
-14.01988861,-0.01787881
-14.00738861,-0.01386813
-13.99488861,-0.01521297
-13.98238861,-0.01777628
-13.96988861,-0.02017030
-13.95738861,-0.02001054
-13.94488861,-0.02048267
-13.93238861,-0.02119801
-13.91988861,-0.02350141
-13.90738861,-0.02168921
-13.89488861,-0.02117417
-13.88238862,-0.01781682
-13.86988862,-0.01765705
-13.85738862,-0.02277892
-13.84488862,-0.02250947
-13.83238862,-0.01960041
-13.81988862,-0.01735423
-13.80738862,-0.01901621
-13.79488862,-0.02204450
-13.78238862,-0.01792651
-13.76988862,-0.01740430
-13.75738862,-0.02021082
-13.74488862,-0.02396401
-13.73238862,-0.02286952
-13.71988863,-0.02570468
-13.70738863,-0.02240455
-13.69488863,-0.01674380
-13.68238863,-0.02403792
-13.66988863,-0.01955272
-13.65738863,-0.02418098
-13.64488863,-0.01913783
-13.63238863,-0.01818641
-13.61988863,-0.01870384
-13.60738863,-0.01501029
-13.59488863,-0.02016314
-13.58238863,-0.01657927
-13.56988863,-0.01996524
-13.55738863,-0.01954556
-13.54488864,-0.02058043
-13.53238864,-0.01817926
-13.51988864,-0.02245462
-13.50738864,-0.02016076
-13.49488864,-0.01667465
-13.48238864,-0.01798850
-13.46988864,-0.01797658
-13.45738864,-0.01791696
-13.44488864,-0.02235448
-13.43238864,-0.02151753
-13.41988864,-0.02187997
-13.40738864,-0.02041828
-13.39488864,-0.01808387
-13.38238865,-0.01949072
-13.36988865,-0.01776912
-13.35738865,-0.02152707
-13.34488865,-0.02829658
-13.33238865,-0.02329396
-13.31988865,-0.02203258
-13.30738865,-0.01984840
-13.29488865,-0.01870145
-13.28238865,-0.02042543
-13.26988865,-0.02163197
-13.25738865,-0.02085941
-13.24488865,-0.02199442
-13.23238865,-0.01808627
-13.21988865,-0.02002008
-13.20738866,-0.02286952
-13.19488866,-0.02109547
-13.18238866,-0.02387339
-13.16988866,-0.02230918
-13.15738866,-0.02010591
-13.14488866,-0.02041590
-13.13238866,-0.01865376
-13.11988866,-0.01970056
-13.10738866,-0.02089517
-13.09488866,-0.01933095
-13.08238866,-0.01465023
-13.06988866,-0.01683920
-13.05738866,-0.01817926
-13.04488867,-0.01495782
-13.03238867,-0.01787404
-13.01988867,-0.01725407
-13.00738867,-0.01459301
-12.99488867,-0.01559210
-12.98238867,-0.01985553
-12.96988867,-0.02125760
-12.95738867,-0.01985077
-12.94488867,-0.01861323
-12.93238867,-0.02130054
-12.91988867,-0.01666750
-12.90738867,-0.01615483
-12.89488867,-0.02016314
-12.88238867,-0.02312704
-12.86988868,-0.02179651
-12.85738868,-0.01842248
-12.84488868,-0.01773097
-12.83238868,-0.01516290
-12.81988868,-0.01939773
-12.80738868,-0.01682725
-12.79488868,-0.02146507
-12.78238868,-0.02187280
-12.76988868,-0.02122425
-12.75738868,-0.02106448
-12.74488868,-0.01501029
-12.73238868,-0.01735185
-12.71988868,-0.01839625
-12.70738869,-0.02366117
-12.69488869,-0.02229963
-12.68238869,-0.01817925
-12.66988869,-0.02169397
-12.65738869,-0.02386385
-12.64488869,-0.02448859
-12.63238869,-0.02199681
-12.61988869,-0.02307935
-12.60738869,-0.02444091
-12.59488869,-0.02335359
-12.58238869,-0.01944541
-12.56988869,-0.01710147
-12.55738869,-0.02072588
-12.54488869,-0.01834855
-12.53238870,-0.01896136
-12.51988870,-0.01834617
-12.50738870,-0.01375605
-12.49488870,-0.01896613
-12.48238870,-0.02000815
-12.46988870,-0.02193719
-12.45738870,-0.02120995
-12.44488870,-0.02001769
-12.43238870,-0.01491014
-12.41988870,-0.01307409
-12.40738870,-0.01391104
-12.39488870,-0.01702993
-12.38238870,-0.01844870
-12.36988871,-0.01835809
-12.35738871,-0.02148653
-12.34488871,-0.02173451
-12.33238871,-0.01833900
-12.31988871,-0.01553010
-12.30738871,-0.01730653
-12.29488871,-0.01484098
-12.28238871,-0.01573278
-12.26988871,-0.01609046
-12.25738871,-0.01808388
-12.24488871,-0.01698702
-12.23238871,-0.01361059
-12.21988871,-0.01584009
-12.20738871,-0.01564217
-12.19488872,-0.01719447
-12.18238872,-0.01515574
-12.16988872,-0.01932619
-12.15738872,-0.01838909
-12.14488872,-0.01787403
-12.13238872,-0.01120466
-12.11988872,-0.01371075
-12.10738872,-0.01631222
-12.09488872,-0.01979593
-12.08238872,-0.02179174
-12.06988872,-0.02032290
-12.05738872,-0.02011546
-12.04488872,-0.01661743
-12.03238873,-0.01640997
-12.01988873,-0.01803142
-12.00738873,-0.01730892
-11.99488873,-0.01845347
-11.98238873,-0.02366356
-11.96988873,-0.02330350
-11.95738873,-0.01919506
-11.94488873,-0.02064719
-11.93238873,-0.01969103
-11.91988873,-0.01667227
-11.90738873,-0.02063050
-11.89488873,-0.01981024
-11.88238873,-0.02286477
-11.86988873,-0.02179651
-11.85738874,-0.02052320
-11.84488874,-0.02161289
-11.83238874,-0.02189666
-11.81988874,-0.01714917
-11.80738874,-0.02064481
-11.79488874,-0.01751875
-11.78238874,-0.01541565
-11.76988874,-0.01870862
-11.75738874,-0.02140307
-11.74488874,-0.02075211
-11.73238874,-0.02188235
-11.71988874,-0.02166774
-11.70738874,-0.02261200
-11.69488875,-0.02089518
-11.68238875,-0.01766182
-11.66988875,-0.01783827
-11.65738875,-0.01776436
-11.64488875,-0.01771666
-11.63238875,-0.01432117
-11.61988875,-0.01592830
-11.60738875,-0.01683203
-11.59488875,-0.01849163
-11.58238875,-0.01632413
-11.56988875,-0.01917836
-11.55738875,-0.01969580
-11.54488875,-0.01429018
-11.53238876,-0.01658405
-11.51988876,-0.01725646
-11.50738876,-0.01867523
-11.49488876,-0.02307698
-11.48238876,-0.01969817
-11.46988876,-0.01849639
-11.45738876,-0.01225621
-11.44488876,-0.01530834
-11.43238876,-0.01900428
-11.41988876,-0.02413568
-11.40738876,-0.02756217
-11.39488876,-0.02745724
-11.38238876,-0.02459588
-11.36988876,-0.02266208
-11.35738877,-0.02433359
-11.34488877,-0.02100009
-11.33238877,-0.02219949
-11.31988877,-0.01922365
-11.30738877,-0.02340127
-11.29488877,-0.01730415
-11.28238877,-0.01757360
-11.26988877,-0.01771905
-11.25738877,-0.01568033
-11.24488877,-0.02069965
-11.23238877,-0.01911876
-11.21988877,-0.01938580
-11.20738877,-0.02376608
-11.19488878,-0.02231395
-11.18238878,-0.02178936
-11.16988878,-0.02406415
-11.15738878,-0.02308889
-11.14488878,-0.02313897
-11.13238878,-0.02455059
-11.11988878,-0.02244271
-11.10738878,-0.02235925
-11.09488878,-0.01657450
-11.08238878,-0.01923081
-11.06988878,-0.02116462
-11.05738878,-0.02340842
-11.04488878,-0.02553061
-11.03238878,-0.02417860
-11.01988879,-0.02178458
-11.00738879,-0.01814111
-10.99488879,-0.01861560
-10.98238879,-0.02204688
-10.96988879,-0.01495306
-10.95738879,-0.02105494
-10.94488879,-0.02569751
-10.93238879,-0.02339412
-10.91988879,-0.02209695
-10.90738879,-0.01922128
-10.89488879,-0.02152945
-10.88238879,-0.02197535
-10.86988879,-0.02042305
-10.85738880,-0.02084033
-10.84488880,-0.02074021
-10.83238880,-0.01923319
-10.81988880,-0.02032052
-10.80738880,-0.02079025
-10.79488880,-0.02406891
-10.78238880,-0.02839673
-10.76988880,-0.02573566
-10.75738880,-0.03089806
-10.74488880,-0.02173928
-10.73238880,-0.01990561
-10.71988880,-0.01866331
-10.70738880,-0.01605231
-10.69488880,-0.02319381
-10.68238881,-0.02048266
-10.66988881,-0.02115746
-10.65738881,-0.01761414
-10.64488881,-0.02026566
-10.63238881,-0.01922844
-10.61988881,-0.02011784
-10.60738881,-0.01402550
-10.59488881,-0.01803381
-10.58238881,-0.02199442
-10.56988881,-0.02104540
-10.55738881,-0.01760221
-10.54488881,-0.01734946
-10.53238881,-0.01907582
-10.51988882,-0.02079027
-10.50738882,-0.01934288
-10.49488882,-0.01973871
-10.48238882,-0.01761653
-10.46988882,-0.01460970
-10.45738882,-0.01640759
-10.44488882,-0.01845347
-10.43238882,-0.02162482
-10.41988882,-0.01741384
-10.40738882,-0.01386812
-10.39488882,-0.01469553
-10.38238882,-0.01142165
-10.36988882,-0.01704187
-10.35738882,-0.01708956
-10.34488883,-0.02257385
-10.33238883,-0.01751398
-10.31988883,-0.02084272
-10.30738883,-0.01917358
-10.29488883,-0.01543949
-10.28238883,-0.01579002
-10.26988883,-0.02236401
-10.25738883,-0.02120993
-10.24488883,-0.01793843
-10.23238883,-0.01453816
-10.21988883,-0.01294533
-10.20738883,-0.01392057
-10.19488883,-0.01864662
-10.18238884,-0.02111216
-10.16988884,-0.02241170
-10.15738884,-0.02007730
-10.14488884,-0.01802665
-10.13238884,-0.02272408
-10.11988884,-0.02250946
-10.10738884,-0.02272169
-10.09488884,-0.01765228
-10.08238884,-0.01787166
-10.06988884,-0.01948595
-10.05738884,-0.01876584
-10.04488884,-0.01664365
-10.03238884,-0.02037535
-10.01988884,-0.02062573
-10.00738885,-0.01938580
-9.99488885,-0.01964094
-9.98238885,-0.01798611
-9.96988885,-0.01949310
-9.95738885,-0.02246178
-9.94488885,-0.01945257
-9.93238885,-0.02053035
-9.91988885,-0.01902574
-9.90738885,-0.01927611
-9.89488885,-0.02152229
-9.88238885,-0.02163436
-9.86988885,-0.02022752
-9.85738885,-0.01579715
-9.84488886,-0.02016314
-9.83238886,-0.02413091
-9.81988886,-0.01944780
-9.80738886,-0.01755691
-9.79488886,-0.01593546
-9.78238886,-0.02120755
-9.76988886,-0.01907581
-9.75738886,-0.01724931
-9.74488886,-0.02010353
-9.73238886,-0.01865615
-9.71988886,-0.01980309
-9.70738886,-0.02110500
-9.69488886,-0.02235686
-9.68238886,-0.02017029
-9.66988887,-0.01412803
-9.65738887,-0.01328154
-9.64488887,-0.01228721
-9.63238887,-0.01777389
-9.61988887,-0.01609999
-9.60738887,-0.02147459
-9.59488887,-0.01839862
-9.58238887,-0.01886836
-9.56988887,-0.01980070
-9.55738887,-0.01753068
-9.54488887,-0.02167966
-9.53238887,-0.02105254
-9.51988887,-0.02109547
-9.50738888,-0.02376608
-9.49488888,-0.02297445
-9.48238888,-0.02178459
-9.46988888,-0.01792889
-9.45738888,-0.02105017
-9.44488888,-0.02231633
-9.43238888,-0.02084987
-9.41988888,-0.02084510
-9.40738888,-0.01943588
-9.39488888,-0.02016554
-9.38238888,-0.02563075
-9.36988888,-0.01781206
-9.35738888,-0.01788358
-9.34488888,-0.01870622
-9.33238889,-0.02111218
-9.31988889,-0.01875868
-9.30738889,-0.01815064
-9.29488889,-0.01443324
-9.28238889,-0.01923320
-9.26988889,-0.01474322
-9.25738889,-0.02173452
-9.24488889,-0.01661981
-9.23238889,-0.02006062
-9.21988889,-0.01786928
-9.20738889,-0.02017507
-9.19488889,-0.01616438
-9.18238889,-0.02021799
-9.16988890,-0.02210173
-9.15738890,-0.02256431
-9.14488890,-0.01646959
-9.13238890,-0.01658642
-9.11988890,-0.01850593
-9.10738890,-0.02126001
-9.09488890,-0.01814111
-9.08238890,-0.01876107
-9.06988890,-0.01652204
-9.05738890,-0.01776434
-9.04488890,-0.02006300
-9.03238890,-0.02277416
-9.01988890,-0.02224479
-9.00738890,-0.01781920
-8.99488891,-0.01912590
-8.98238891,-0.01182463
-8.96988891,-0.01491967
-8.95738891,-0.01877061
-8.94488891,-0.02027522
-8.93238891,-0.02047551
-8.91988891,-0.02432884
-8.90738891,-0.02526354
-8.89488891,-0.02252378
-8.88238891,-0.02122186
-8.86988891,-0.02166298
-8.85738891,-0.02203496
-8.84488891,-0.02204926
-8.83238892,-0.02475326
-8.81988892,-0.02302927
-8.80738892,-0.02490826
-8.79488892,-0.02245462
-8.78238892,-0.02197295
-8.76988892,-0.01955272
-8.75738892,-0.01918552
-8.74488892,-0.02083557
-8.73238892,-0.01917835
-8.71988892,-0.01938581
-8.70738892,-0.01705616
-8.69488892,-0.01595454
-8.68238892,-0.01328870
-8.66988892,-0.01485530
-8.65738893,-0.01979355
-8.64488893,-0.01934049
-8.63238893,-0.01661981
-8.61988893,-0.02006298
-8.60738893,-0.02058520
-8.59488893,-0.01838909
-8.58238893,-0.01715155
-8.56988893,-0.02292436
-8.55738893,-0.01542996
-8.54488893,-0.01453101
-8.53238893,-0.02043020
-8.51988893,-0.02602420
-8.50738893,-0.01928089
-8.49488894,-0.02016314
-8.48238894,-0.01750922
-8.46988894,-0.01573040
-8.45738894,-0.01532265
-8.44488894,-0.01459539
-8.43238894,-0.02105256
-8.41988894,-0.01974347
-8.40738894,-0.01959802
-8.39488894,-0.01990324
-8.38238894,-0.02131245
-8.36988894,-0.02148414
-8.35738894,-0.02100247
-8.34488894,-0.01687494
-8.33238894,-0.01751398
-8.31988895,-0.01709193
-8.30738895,-0.01912113
-8.29488895,-0.02239739
-8.28238895,-0.01531550
-8.26988895,-0.01830086
-8.25738895,-0.01673188
-8.24488895,-0.01839148
-8.23238895,-0.02307937
-8.21988895,-0.02370648
-8.20738895,-0.02146030
-8.19488895,-0.02214464
-8.18238895,-0.02044689
-8.16988895,-0.01793366
-8.15738896,-0.02156760
-8.14488896,-0.02361348
-8.13238896,-0.01964572
-8.11988896,-0.01860608
-8.10738896,-0.01794319
-8.09488896,-0.02251663
-8.08238896,-0.02152706
-8.06988896,-0.02100009
-8.05738896,-0.01461207
-8.04488896,-0.01146218
-8.03238896,-0.01901860
-8.01988896,-0.01937865
-8.00738896,-0.01282133
-7.99488897,-0.01459539
-7.98238897,-0.01589254
-7.96988897,-0.02224955
-7.95738897,-0.01777628
-7.94488897,-0.01943826
-7.93238897,-0.01875153
-7.91988897,-0.01757121
-7.90738897,-0.02167966
-7.89488897,-0.02230441
-7.88238897,-0.01662935
-7.86988897,-0.02167490
-7.85738897,-0.01907343
-7.84488897,-0.02292675
-7.83238897,-0.02023467
-7.81988898,-0.02199442
-7.80738898,-0.01719924
-7.79488898,-0.01552296
-7.78238898,-0.01802666
-7.76988898,-0.01637659
-7.75738898,-0.02038489
-7.74488898,-0.02418098
-7.73238898,-0.02401169
-7.71988898,-0.02313419
-7.70738898,-0.02172497
-7.69488898,-0.02396638
-7.68238898,-0.02095479
-7.66988898,-0.02277653
-7.65738899,-0.02001770
-7.64488899,-0.02241172
-7.63238899,-0.01778581
-7.61988899,-0.01719924
-7.60738899,-0.02100724
-7.59488899,-0.02157237
-7.58238899,-0.01845347
-7.56988899,-0.01600223
-7.55738899,-0.01802905
-7.54488899,-0.01401596
