Time,Average(B)
(us),(mV)

35.33258306,-0.00726073
35.34508306,-0.00817638
35.35758306,-0.00938292
35.37008306,-0.01090422
35.38258306,-0.01521535
35.39508306,-0.01265681
35.40758306,-0.01422103
35.42008306,-0.01016265
35.43258306,-0.01000288
35.44508306,-0.01139780
35.45758306,-0.01786451
35.47008306,-0.01448093
35.48258305,-0.00907294
35.49508305,-0.00927800
35.50758305,-0.01371313
35.52008305,-0.01448093
35.53258305,-0.01427587
35.54508305,-0.01474323
35.55758305,-0.01371552
35.57008305,-0.01557541
35.58258305,-0.01480046
35.59508305,-0.01167202
35.60758305,-0.01666512
35.62008305,-0.01630030
35.63258305,-0.01026995
35.64508305,-0.01135488
35.65758304,-0.01079214
35.67008304,-0.00838144
35.68258304,-0.01106159
35.69508304,-0.00771141
35.70758304,-0.00928039
35.72008304,-0.01114505
35.73258304,-0.01052985
35.74508304,-0.01452385
35.75758304,-0.00812868
35.77008304,-0.01402312
35.78258304,-0.01459539
35.79508304,-0.01244935
35.80758304,-0.01234921
35.82008303,-0.01333400
35.83258303,-0.01339599
35.84508303,-0.01047978
35.85758303,-0.01204162
35.87008303,-0.01438555
35.88258303,-0.01173401
35.89508303,-0.01021987
35.90758303,-0.01360344
35.92008303,-0.01147411
35.93258303,-0.00359818
35.94508303,-0.00381278
35.95758303,-0.00720112
35.97008303,-0.00678146
35.98258303,-0.00692930
35.99508302,-0.01265919
36.00758302,-0.00854358
36.02008302,-0.01120228
36.03258302,-0.00963329
36.04508302,-0.01262104
36.05758302,-0.01475753
36.07008302,-0.01212984
36.08258302,-0.01209169
36.09508302,-0.01240643
36.10758302,-0.01058231
36.12008302,-0.00970244
36.13258302,-0.01057993
36.14508302,-0.00833852
36.15758301,-0.01218706
36.17008301,-0.01114266
36.18258301,-0.00689114
36.19508301,-0.00792601
36.20758301,-0.01172448
36.22008301,-0.01427825
36.23258301,-0.01322908
36.24508301,-0.01271880
36.25758301,-0.01491490
36.27008301,-0.01470507
36.28258301,-0.01272834
36.29508301,-0.01219183
36.30758301,-0.01530596
36.32008301,-0.01297155
36.33258300,-0.01517005
36.34508300,-0.01101390
36.35758300,-0.01267827
36.37008300,-0.01006727
36.38258300,-0.01093045
36.39508300,-0.01156949
36.40758300,-0.01281656
36.42008300,-0.01406365
36.43258300,-0.01371075
36.44508300,-0.01276411
36.45758300,-0.01856317
36.47008300,-0.01448571
36.48258300,-0.01547765
36.49508299,-0.01626452
36.50758299,-0.01617153
36.52008299,-0.01792175
36.53258299,-0.02089517
36.54508299,-0.01345799
36.55758299,-0.00775909
36.57008299,-0.01683203
36.58258299,-0.01462877
36.59508299,-0.01537512
36.60758299,-0.01772382
36.62008299,-0.01579717
36.63258299,-0.01137396
36.64508299,-0.00921124
36.65758299,-0.01324339
36.67008298,-0.00938054
36.68258298,-0.01025802
36.69508298,-0.01365352
36.70758298,-0.01772620
36.72008298,-0.01136442
36.73258298,-0.00761841
36.74508298,-0.00876296
36.75758298,-0.01167202
36.77008298,-0.01235875
36.78258298,-0.01406603
36.79508298,-0.01756169
36.80758298,-0.01454294
36.82008298,-0.01563502
36.83258297,-0.01438794
36.84508297,-0.01882068
36.85758297,-0.01489583
36.87008297,-0.01025086
36.88258297,-0.00739665
36.89508297,-0.00865327
36.90758297,-0.01183655
36.92008297,-0.01041540
36.93258297,-0.01426632
36.94508297,-0.01563263
36.95758297,-0.01371313
36.97008297,-0.01480046
36.98258297,-0.01225622
36.99508297,-0.01353907
37.00758296,-0.00791647
37.02008296,-0.00682199
37.03258296,-0.00899902
37.04508296,-0.01231106
37.05758296,-0.01272596
37.07008296,-0.01353668
37.08258296,-0.01537273
37.09508296,-0.01689164
37.10758296,-0.01548003
37.12008296,-0.01370836
37.13258296,-0.01756884
37.14508296,-0.01481237
37.15758296,-0.01031286
37.17008295,-0.01453577
37.18258295,-0.01397780
37.19508295,-0.01751160
37.20758295,-0.01713962
37.22008295,-0.01183416
37.23258295,-0.01375128
37.24508295,-0.01250420
37.25758295,-0.00735611
37.27008295,-0.01032002
37.28258295,-0.01167202
37.29508295,-0.01235636
37.30758295,-0.01475038
37.32008295,-0.01297395
37.33258295,-0.01582816
37.34508294,-0.01521773
37.35758294,-0.01256381
37.37008294,-0.00804046
37.38258294,-0.00515524
37.39508294,-0.00666223
37.40758294,-0.00834329
37.42008294,-0.01322431
37.43258294,-0.01265919
37.44508294,-0.01094714
37.45758294,-0.01085892
37.47008294,-0.01280703
37.48258294,-0.01369645
37.49508294,-0.01208692
37.50758293,-0.01299302
37.52008293,-0.00958799
37.53258293,-0.01057993
37.54508293,-0.01119274
37.55758293,-0.00792600
37.57008293,-0.00854597
37.58258293,-0.00892033
37.59508293,-0.00583243
37.60758293,-0.00823598
37.62008293,-0.00557730
37.63258293,-0.00683392
37.64508293,-0.00678385
37.65758293,-0.00870096
37.67008293,-0.00755880
37.68258292,-0.00735612
37.69508292,-0.00911586
37.70758292,-0.00766848
37.72008292,-0.00625448
37.73258292,-0.00453766
37.74508292,-0.01068008
37.75758292,-0.01006250
37.77008292,-0.00714151
37.78258292,-0.01531789
37.79508292,-0.01343176
37.80758292,-0.01713962
37.82008292,-0.01167678
37.83258292,-0.00793316
37.84508291,-0.01000766
37.85758291,-0.01256381
37.87008291,-0.01573517
37.88258291,-0.01057039
37.89508291,-0.01021033
37.90758291,-0.01094238
37.92008291,-0.00828606
37.93258291,-0.00913017
37.94508291,-0.00948069
37.95758291,-0.00917309
37.97008291,-0.00934000
37.98258291,-0.01348661
37.99508291,-0.01124758
38.00758291,-0.01254950
38.02008290,-0.01214176
38.03258290,-0.01218468
38.04508290,-0.01109259
38.05758290,-0.01338408
38.07008290,-0.01432594
38.08258290,-0.01615961
38.09508290,-0.01651012
38.10758290,-0.01512474
38.12008290,-0.01361537
38.13258290,-0.01031048
38.14508290,-0.00996473
38.15758290,-0.01130958
38.17008290,-0.01470031
38.18258289,-0.01156472
38.19508289,-0.01203684
38.20758289,-0.01234683
38.22008289,-0.01718731
38.23258289,-0.01745915
38.24508289,-0.01432833
38.25758289,-0.01374889
38.27008289,-0.01328392
38.28258289,-0.01423056
38.29508289,-0.01194623
38.30758289,-0.01229437
38.32008289,-0.01381328
38.33258289,-0.01391104
38.34508289,-0.01026517
38.35758288,-0.01094714
38.37008288,-0.01412326
38.38258288,-0.01605469
38.39508288,-0.01085414
38.40758288,-0.01724693
38.42008288,-0.01233966
38.43258288,-0.01236112
38.44508288,-0.01171732
38.45758288,-0.01073015
38.47008288,-0.00871049
38.48258288,-0.01443563
38.49508288,-0.00858412
38.50758288,-0.01214176
38.52008287,-0.00927323
38.53258287,-0.00733942
38.54508287,-0.01067769
38.55758287,-0.01141688
38.57008287,-0.01073730
38.58258287,-0.01256619
38.59508287,-0.01079930
38.60758287,-0.01131434
38.62008287,-0.01318616
38.63258287,-0.01708716
38.64508287,-0.01443325
38.65758287,-0.01048932
38.67008287,-0.01151703
38.68258286,-0.01481238
38.69508286,-0.01239928
38.70758286,-0.01636466
38.72008286,-0.01600699
38.73258286,-0.01078975
38.74508286,-0.01228244
38.75758286,-0.01506036
38.77008286,-0.01406603
38.78258286,-0.01325292
38.79508286,-0.01381804
38.80758286,-0.01485768
38.82008286,-0.01481237
38.83258286,-0.01344130
38.84508286,-0.01412325
38.85758285,-0.01120704
38.87008285,-0.01125950
38.88258285,-0.01621445
38.89508285,-0.01422341
38.90758285,-0.01276411
38.92008285,-0.01547764
38.93258285,-0.01058231
38.94508285,-0.00931615
38.95758285,-0.01046547
38.97008285,-0.01226575
38.98258285,-0.00937576
38.99508285,-0.01067531
39.00758285,-0.00666700
39.02008284,-0.00740381
39.03258284,-0.00848635
39.04508284,-0.01329108
39.05758284,-0.00941869
39.07008284,-0.00985505
39.08258284,-0.01077545
39.09508284,-0.01146934
39.10758284,-0.00764941
39.12008284,-0.01125950
39.13258284,-0.00734420
39.14508284,-0.01005296
39.15758284,-0.00897040
39.17008284,-0.00786401
39.18258284,-0.01464307
39.19508283,-0.01521058
39.20758283,-0.01204401
39.22008283,-0.01161956
39.23258283,-0.01207738
39.24508283,-0.01093999
39.25758283,-0.01074446
39.27008283,-0.01192478
39.28258283,-0.01361298
39.29508283,-0.01396350
39.30758283,-0.01360583
39.32008283,-0.00992420
39.33258283,-0.00907055
39.34508283,-0.01240405
39.35758282,-0.01344846
39.37008282,-0.01558495
39.38258282,-0.01344607
39.39508282,-0.01280703
39.40758282,-0.01323624
39.42008282,-0.01132150
39.43258282,-0.01365591
39.44508282,-0.00990273
39.45758282,-0.01063239
39.47008282,-0.00921124
39.48258282,-0.00897279
39.49508282,-0.01145504
39.50758282,-0.00642378
39.52008282,-0.00858651
39.53258281,-0.00760887
39.54508281,-0.01334353
39.55758281,-0.01155756
39.57008281,-0.01401119
39.58258281,-0.01479569
39.59508281,-0.01599508
39.60758281,-0.01465500
39.62008281,-0.01276411
39.63258281,-0.01110690
39.64508281,-0.00828844
39.65758281,-0.00917069
39.67008281,-0.01276887
39.68258281,-0.00968814
39.69508280,-0.01282134
39.70758280,-0.00965236
39.72008280,-0.01360344
39.73258280,-0.01319332
39.74508280,-0.00911825
39.75758280,-0.01162671
39.77008280,-0.01292864
39.78258280,-0.01625498
39.79508280,-0.01475276
39.80758280,-0.01428541
39.82008280,-0.01771905
39.83258280,-0.01688210
39.84508280,-0.01318617
39.85758280,-0.01566602
39.87008279,-0.01417095
39.88258279,-0.01572563
39.89508279,-0.01484814
39.90758279,-0.01125474
39.92008279,-0.00912540
39.93258279,-0.01335784
39.94508279,-0.01209169
39.95758279,-0.01516051
39.97008279,-0.01724932
39.98258279,-0.01720401
39.99508279,-0.01095190
40.00758279,-0.01182939
40.02008279,-0.01234683
40.03258278,-0.01437603
40.04508278,-0.01026518
40.05758278,-0.00786640
40.07008278,-0.01234444
40.08258278,-0.01281418
40.09508278,-0.01255903
40.10758278,-0.01501029
40.12008278,-0.01381090
40.13258278,-0.01208931
40.14508278,-0.01246366
40.15758278,-0.00866996
40.17008278,-0.01380136
40.18258278,-0.01631222
40.19508278,-0.01195816
40.20758277,-0.01636229
40.22008277,-0.01509851
40.23258277,-0.01299541
40.24508277,-0.01340315
40.25758277,-0.01517243
40.27008277,-0.01511043
40.28258277,-0.01672711
40.29508277,-0.01010303
40.30758277,-0.00694837
40.32008277,-0.00802138
40.33258277,-0.01188185
40.34508277,-0.01443801
40.35758277,-0.01516289
40.37008276,-0.01495544
40.38258276,-0.01172685
40.39508276,-0.01027949
40.40758276,-0.01267588
40.42008276,-0.01209168
40.43258276,-0.00870335
40.44508276,-0.00785685
40.45758276,-0.01460730
40.47008276,-0.01365352
40.48258276,-0.01496260
40.49508276,-0.01094714
40.50758276,-0.01115698
40.52008276,-0.01047740
40.53258276,-0.01282133
40.54508275,-0.01254712
40.55758275,-0.01292864
40.57008275,-0.01662935
40.58258275,-0.01558018
40.59508275,-0.01506513
40.60758275,-0.01224191
40.62008275,-0.00932092
40.63258275,-0.01317901
40.64508275,-0.01312655
40.65758275,-0.00767086
40.67008275,-0.00984074
40.68258275,-0.00871050
40.69508275,-0.01161956
40.70758274,-0.01171971
40.72008274,-0.00771617
40.73258274,-0.01115698
40.74508274,-0.01000527
40.75758274,-0.01053462
40.77008274,-0.01004581
40.78258274,-0.01240406
40.79508274,-0.01489823
40.80758274,-0.01996285
40.82008274,-0.01095191
40.83258274,-0.01340315
40.84508274,-0.01714916
40.85758274,-0.01625261
40.87008274,-0.01897806
40.88258273,-0.01688925
40.89508273,-0.01635514
40.90758273,-0.01636228
40.92008273,-0.01432595
40.93258273,-0.01552772
40.94508273,-0.01442848
40.95758273,-0.01224907
40.97008273,-0.01156949
40.98258273,-0.01048933
40.99508273,-0.01481238
41.00758273,-0.01358436
41.02008273,-0.01249944
41.03258273,-0.01292864
41.04508272,-0.01293102
41.05758272,-0.01333161
41.07008272,-0.01656973
41.08258272,-0.01183893
41.09508272,-0.00818591
41.10758272,-0.01120228
41.12008272,-0.01105205
41.13258272,-0.01046786
41.14508272,-0.01272118
41.15758272,-0.01360821
41.17008272,-0.01402073
41.18258272,-0.00943538
41.19508272,-0.01041540
41.20758272,-0.01225383
41.22008271,-0.01063954
41.23258271,-0.01098767
41.24508271,-0.01116412
41.25758271,-0.01131435
41.27008271,-0.00797847
41.28258271,-0.01026756
41.29508271,-0.01203923
41.30758271,-0.01167917
41.32008271,-0.01036056
41.33258271,-0.01129527
41.34508271,-0.01439032
41.35758271,-0.01558018
41.37008271,-0.01442847
41.38258270,-0.01630268
41.39508270,-0.01671997
41.40758270,-0.01411372
41.42008270,-0.01115220
41.43258270,-0.01104490
41.44508270,-0.01193431
41.45758270,-0.01324100
41.47008270,-0.01365829
41.48258270,-0.01640998
41.49508270,-0.01281895
41.50758270,-0.01199869
41.52008270,-0.01130719
41.53258270,-0.01240644
41.54508270,-0.01786451
41.55758269,-0.01042255
41.57008269,-0.01369644
41.58258269,-0.01032718
41.59508269,-0.00902764
41.60758269,-0.01052509
41.62008269,-0.00719397
41.63258269,-0.01068723
41.64508269,-0.00876296
41.65758269,-0.01260912
41.67008269,-0.01214176
41.68258269,-0.01171970
41.69508269,-0.00577998
41.70758269,-0.00892272
41.72008268,-0.01424248
41.73258268,-0.01528212
41.74508268,-0.01782636
41.75758268,-0.01234206
41.77008268,-0.01126189
41.78258268,-0.01126189
41.79508268,-0.01646720
41.80758268,-0.01693456
41.82008268,-0.01610238
41.83258268,-0.01631936
41.84508268,-0.01340077
41.85758268,-0.00872242
41.87008268,-0.01162194
41.88258267,-0.01264489
41.89508267,-0.01454532
41.90758267,-0.01183179
41.92008267,-0.01354861
41.93258267,-0.01579478
41.94508267,-0.01647436
41.95758267,-0.01078499
41.97008267,-0.00807146
41.98258267,-0.01548718
41.99508267,-0.01719447
42.00758267,-0.01434263
42.02008267,-0.01381328
42.03258267,-0.01240882
42.04508267,-0.01301925
42.05758266,-0.01526542
42.07008266,-0.01532981
42.08258266,-0.01182224
42.09508266,-0.01329108
42.10758266,-0.01270449
42.12008266,-0.01047262
42.13258266,-0.01308124
42.14508266,-0.01094474
42.15758266,-0.01308363
42.17008266,-0.01214891
42.18258266,-0.01286664
42.19508266,-0.01364875
42.20758266,-0.01314324
42.22008265,-0.01036294
42.23258265,-0.01454055
42.24508265,-0.01502459
42.25758265,-0.01360583
42.27008265,-0.00970006
42.28258265,-0.00806669
42.29508265,-0.01093522
42.30758265,-0.01174117
42.32008265,-0.01562310
42.33258265,-0.01474800
42.34508265,-0.01489822
42.35758265,-0.01329108
42.37008265,-0.00891556
42.38258265,-0.01150511
42.39508264,-0.00917547
42.40758264,-0.01165771
42.42008264,-0.01329346
42.43258264,-0.01538226
42.44508264,-0.01142403
42.45758264,-0.01217990
42.47008264,-0.01197723
42.48258264,-0.01032240
42.49508264,-0.01219422
42.50758264,-0.01036533
42.52008264,-0.01228721
42.53258264,-0.01635990
42.54508264,-0.01188185
42.55758263,-0.01146218
42.57008263,-0.00880111
42.58258263,-0.00881303
42.59508263,-0.01141926
42.60758263,-0.01006964
42.62008263,-0.00917308
42.63258263,-0.01084937
42.64508263,-0.01304071
42.65758263,-0.01058470
42.67008263,-0.01059185
42.68258263,-0.00798323
42.69508263,-0.00968814
42.70758263,-0.00786878
42.72008263,-0.01276649
42.73258262,-0.01116174
42.74508262,-0.01344130
42.75758262,-0.01298348
42.77008262,-0.01725408
42.78258262,-0.01635990
42.79508262,-0.01188424
42.80758262,-0.01594023
42.82008262,-0.01397065
42.83258262,-0.01375844
42.84508262,-0.01405411
42.85758262,-0.00932808
42.87008262,-0.01256381
42.88258262,-0.00855073
42.89508261,-0.01042970
42.90758261,-0.00412038
42.92008261,-0.00646909
42.93258261,-0.00870812
42.94508261,-0.01057516
42.95758261,-0.01356529
42.97008261,-0.01427587
42.98258261,-0.01192716
42.99508261,-0.01105444
43.00758261,-0.01245413
43.02008261,-0.01288333
43.03258261,-0.01063238
43.04508261,-0.01188901
43.05758261,-0.01209884
43.07008260,-0.01349614
43.08258260,-0.01301925
43.09508260,-0.01005295
43.10758260,-0.01579717
43.12008260,-0.01302640
43.13258260,-0.00923031
43.14508260,-0.01333638
43.15758260,-0.01116174
43.17008260,-0.01272834
43.18258260,-0.01162433
43.19508260,-0.00906340
43.20758260,-0.01302402
43.22008260,-0.01314324
43.23258259,-0.01629791
43.24508259,-0.01021272
43.25758259,-0.00718920
43.27008259,-0.00683391
43.28258259,-0.00745388
43.29508259,-0.01078499
43.30758259,-0.01199869
43.32008259,-0.01385381
43.33258259,-0.01067292
43.34508259,-0.01226337
43.35758259,-0.01234683
43.37008259,-0.01572563
43.38258259,-0.01371552
43.39508259,-0.01005772
43.40758258,-0.01250659
43.42008258,-0.00776624
43.43258258,-0.01173401
43.44508258,-0.00943299
43.45758258,-0.00578475
43.47008258,-0.00938531
43.48258258,-0.00954268
43.49508258,-0.01334353
43.50758258,-0.01225383
43.52008258,-0.01037486
43.53258258,-0.01047501
43.54508258,-0.01152418
43.55758258,-0.00889648
43.57008257,-0.00874865
43.58258257,-0.00828845
43.59508257,-0.00887026
43.60758257,-0.01111882
43.62008257,-0.00975013
43.63258257,-0.01542042
43.64508257,-0.01484815
43.65758257,-0.00724882
43.67008257,-0.00890841
43.68258257,-0.00786878
43.69508257,-0.01043685
43.70758257,-0.01343892
43.72008257,-0.01412803
43.73258257,-0.01031526
43.74508256,-0.01194623
43.75758256,-0.01239928
43.77008256,-0.01361298
43.78258256,-0.01663412
43.79508256,-0.00923031
43.80758256,-0.01001719
43.82008256,-0.01267589
43.83258256,-0.01032479
43.84508256,-0.01062762
43.85758256,-0.00818830
43.87008256,-0.01266396
43.88258256,-0.01397065
43.89508256,-0.01490776
43.90758255,-0.00908963
43.92008255,-0.01095190
43.93258255,-0.01146457
43.94508255,-0.00734658
43.95758255,-0.01171732
43.97008255,-0.01751398
43.98258255,-0.01876584
43.99508255,-0.01856077
44.00758255,-0.01197485
44.02008255,-0.01516290
44.03258255,-0.01246129
44.04508255,-0.00970721
44.05758255,-0.00891318
44.07008255,-0.00786878
44.08258254,-0.00854597
44.09508254,-0.00912778
44.10758254,-0.01062762
44.12008254,-0.01063477
44.13258254,-0.00970005
44.14508254,-0.00843628
44.15758254,-0.00797131
44.17008254,-0.01069676
44.18258254,-0.01006727
44.19508254,-0.01381089
44.20758254,-0.01043209
44.22008254,-0.01015311
44.23258254,-0.01335546
44.24508253,-0.01522012
44.25758253,-0.01459301
44.27008253,-0.01364875
44.28258253,-0.01677719
44.29508253,-0.01548481
44.30758253,-0.01412088
44.32008253,-0.01093998
44.33258253,-0.00865565
44.34508253,-0.01350091
44.35758253,-0.00996951
44.37008253,-0.00953315
44.38258253,-0.01209169
44.39508253,-0.01094237
44.40758253,-0.01490538
44.42008252,-0.01542280
44.43258252,-0.01495068
44.44508252,-0.01397066
44.45758252,-0.00749918
44.47008252,-0.00849589
44.48258252,-0.01156233
44.49508252,-0.00985028
44.50758252,-0.01285949
44.52008252,-0.01244697
44.53258252,-0.01564217
44.54508252,-0.00964759
44.55758252,-0.00980021
44.57008252,-0.00834567
44.58258251,-0.00838621
44.59508251,-0.01802904
44.60758251,-0.01589971
44.62008251,-0.01079692
44.63258251,-0.01021749
44.64508251,-0.01153134
44.65758251,-0.01496259
44.67008251,-0.01500791
44.68258251,-0.01109497
44.69508251,-0.00879634
44.70758251,-0.01233490
44.72008251,-0.01271881
44.73258251,-0.01432595
44.74508251,-0.01140973
44.75758250,-0.01025564
44.77008250,-0.01161718
44.78258250,-0.00808100
44.79508250,-0.00943299
44.80758250,-0.01288095
44.82008250,-0.01120228
44.83258250,-0.01350568
44.84508250,-0.01119989
44.85758250,-0.01109736
44.87008250,-0.01397065
44.88258250,-0.01291672
44.89508250,-0.01486006
44.90758250,-0.01267111
44.92008249,-0.00932808
44.93258249,-0.01009826
44.94508249,-0.01088514
44.95758249,-0.01710386
44.97008249,-0.01516289
44.98258249,-0.01343653
44.99508249,-0.01734231
45.00758249,-0.01589493
45.02008249,-0.01443325
45.03258249,-0.01025802
45.04508249,-0.01104251
45.05758249,-0.01359629
45.07008249,-0.01595216
45.08258249,-0.01196769
45.09508248,-0.00846252
45.10758248,-0.01438793
45.12008248,-0.01595216
45.13258248,-0.01339122
45.14508248,-0.01521774
45.15758248,-0.01541803
45.17008248,-0.01328631
45.18258248,-0.01428303
45.19508248,-0.01291195
45.20758248,-0.01355098
45.22008248,-0.01438555
45.23258248,-0.01188901
45.24508248,-0.01714440
45.25758247,-0.01805050
45.27008247,-0.01401119
45.28258247,-0.01598792
45.29508247,-0.01439033
45.30758247,-0.00859127
45.32008247,-0.00990512
45.33258247,-0.00901333
45.34508247,-0.01197723
45.35758247,-0.01422341
45.37008247,-0.01312178
45.38258247,-0.01203446
45.39508247,-0.01298109
45.40758247,-0.00865327
45.42008246,-0.00807385
45.43258246,-0.00552245
45.44508246,-0.00822883
45.45758246,-0.00874865
45.47008246,-0.01199154
45.48258246,-0.01443801
45.49508246,-0.01480045
45.50758246,-0.01328869
45.52008246,-0.01427825
45.53258246,-0.01065146
45.54508246,-0.01068723
45.55758246,-0.01557064
45.57008246,-0.01449047
45.58258246,-0.01213938
45.59508245,-0.01429018
45.60758245,-0.01402550
45.62008245,-0.01522012
45.63258245,-0.01485291
45.64508245,-0.01276172
45.65758245,-0.01291672
45.67008245,-0.00799038
45.68258245,-0.00933523
45.69508245,-0.00916832
45.70758245,-0.01240406
45.72008245,-0.01167440
45.73258245,-0.01235398
45.74508245,-0.01276411
45.75758244,-0.01088991
45.77008244,-0.01256381
45.78258244,-0.01224191
45.79508244,-0.01511522
45.80758244,-0.01557780
45.82008244,-0.01506274
45.83258244,-0.01747107
45.84508244,-0.01338884
45.85758244,-0.01337931
45.87008244,-0.01469553
45.88258244,-0.01494590
45.89508244,-0.01622160
45.90758244,-0.01635990
45.92008244,-0.01241121
45.93258243,-0.01355337
45.94508243,-0.01475515
45.95758243,-0.01531789
45.97008243,-0.01656735
45.98258243,-0.01612145
45.99508243,-0.01494830
46.00758243,-0.01475991
46.02008243,-0.01511759
46.03258243,-0.01167917
46.04508243,-0.01491969
46.05758243,-0.01557541
46.07008243,-0.01202969
46.08258243,-0.00651201
46.09508242,-0.01027233
46.10758242,-0.01006727
46.12008242,-0.00953791
46.13258242,-0.01084222
46.14508242,-0.01297156
46.15758242,-0.01256859
46.17008242,-0.01245651
46.18258242,-0.01119989
46.19508242,-0.00980020
46.20758242,-0.00892510
46.22008242,-0.00714151
46.23258242,-0.00958321
46.24508242,-0.01167202
46.25758242,-0.01271881
46.27008241,-0.01213699
46.28258241,-0.01093998
46.29508241,-0.01405649
46.30758241,-0.01256143
46.32008241,-0.01187947
46.33258241,-0.00942346
46.34508241,-0.01093760
46.35758241,-0.00798085
46.37008241,-0.01099721
46.38258241,-0.00468788
46.39508241,-0.01126666
46.40758241,-0.01095190
46.42008241,-0.01005057
46.43258240,-0.00782347
46.44508240,-0.00984789
46.45758240,-0.00906101
46.47008240,-0.01307171
46.48258240,-0.00980498
46.49508240,-0.01135488
46.50758240,-0.01485530
46.52008240,-0.01354145
46.53258240,-0.01584486
46.54508240,-0.01281657
46.55758240,-0.00682676
46.57008240,-0.00802853
46.58258240,-0.01386574
46.59508240,-0.01603323
46.60758239,-0.01388004
46.62008239,-0.01371313
46.63258239,-0.01501507
46.64508239,-0.01406365
46.65758239,-0.01568986
46.67008239,-0.01433786
46.68258239,-0.01057993
46.69508239,-0.01313132
46.70758239,-0.01438556
46.72008239,-0.01536319
46.73258239,-0.01527258
46.74508239,-0.01110690
46.75758239,-0.01115459
46.77008238,-0.01093045
46.78258238,-0.01401596
46.79508238,-0.01552295
46.80758238,-0.01442609
46.82008238,-0.01397781
46.83258238,-0.00954507
46.84508238,-0.00657162
46.85758238,-0.00391770
46.87008238,-0.01208693
46.88258238,-0.01443563
46.89508238,-0.01478614
46.90758238,-0.01511520
46.92008238,-0.01464070
46.93258238,-0.01439509
46.94508237,-0.01260912
46.95758237,-0.01714678
46.97008237,-0.01502461
46.98258237,-0.01090183
46.99508237,-0.01220137
47.00758237,-0.01199393
47.02008237,-0.01453339
47.03258237,-0.01026995
47.04508237,-0.01208215
47.05758237,-0.01135489
47.07008237,-0.00995758
47.08258237,-0.00946400
47.09508237,-0.01016742
47.10758236,-0.00895848
47.12008236,-0.00912778
47.13258236,-0.00875342
47.14508236,-0.01480045
47.15758236,-0.01470269
47.17008236,-0.01161957
47.18258236,-0.01074923
47.19508236,-0.01266635
47.20758236,-0.01412326
47.22008236,-0.01578763
47.23258236,-0.01480045
47.24508236,-0.01627406
47.25758236,-0.01439272
47.27008236,-0.01005773
47.28258235,-0.01182939
47.29508235,-0.01209169
47.30758235,-0.01558495
47.32008235,-0.01195339
47.33258235,-0.01976733
47.34508235,-0.01474561
47.35758235,-0.01219899
47.37008235,-0.01105205
47.38258235,-0.00964044
47.39508235,-0.00996473
47.40758235,-0.01261389
47.42008235,-0.01273311
47.43258235,-0.01261150
47.44508234,-0.01094952
47.45758234,-0.01390389
47.47008234,-0.01094952
47.48258234,-0.01146934
47.49508234,-0.01292148
47.50758234,-0.01475276
47.52008234,-0.01396826
47.53258234,-0.01314324
47.54508234,-0.01209884
47.55758234,-0.01391581
47.57008234,-0.01682965
47.58258234,-0.01381804
47.59508234,-0.01142404
47.60758234,-0.01506752
47.62008233,-0.01454293
47.63258233,-0.01318855
47.64508233,-0.01344845
47.65758233,-0.01695841
47.67008233,-0.01385143
47.68258233,-0.01281657
47.69508233,-0.01417333
47.70758233,-0.01583293
47.72008233,-0.01192954
47.73258233,-0.00934000
47.74508233,-0.00708191
47.75758233,-0.00983836
47.77008233,-0.01427587
47.78258232,-0.01214892
47.79508232,-0.01006488
47.80758232,-0.01340791
47.82008232,-0.01165294
47.83258232,-0.01157187
47.84508232,-0.00949976
47.85758232,-0.00892033
47.87008232,-0.01370836
47.88258232,-0.01240645
47.89508232,-0.00757072
47.90758232,-0.01209168
47.92008232,-0.01110690
47.93258232,-0.00960706
47.94508232,-0.00968575
47.95758231,-0.01135965
47.97008231,-0.01344130
47.98258231,-0.01402073
47.99508231,-0.00766372
48.00758231,-0.01094714
48.02008231,-0.01283087
48.03258231,-0.01271641
48.04508231,-0.01042732
48.05758231,-0.01031763
48.07008231,-0.01079215
48.08258231,-0.01209407
48.09508231,-0.01037725
48.10758231,-0.01427349
48.12008230,-0.01250421
48.13258230,-0.01297156
48.14508230,-0.01411850
48.15758230,-0.01412803
48.17008230,-0.01563741
48.18258230,-0.01334830
48.19508230,-0.01339361
48.20758230,-0.00980974
48.22008230,-0.01429494
48.23258230,-0.01489344
48.24508230,-0.01672234
48.25758230,-0.01662935
48.27008230,-0.01408034
48.28258230,-0.01322670
48.29508229,-0.00963807
48.30758229,-0.00828368
48.32008229,-0.00624018
48.33258229,-0.00948307
48.34508229,-0.01381566
48.35758229,-0.01449047
48.37008229,-0.01353906
48.38258229,-0.01272119
48.39508229,-0.01021034
48.40758229,-0.01447616
48.42008229,-0.01730177
48.43258229,-0.01645767
48.44508229,-0.01323386
48.45758228,-0.01193670
48.47008228,-0.01327200
48.48258228,-0.01412089
48.49508228,-0.01240405
48.50758228,-0.00907056
48.52008228,-0.00947830
48.53258228,-0.00969529
48.54508228,-0.01147888
48.55758228,-0.01684395
48.57008228,-0.01880161
48.58258228,-0.01662697
48.59508228,-0.01396827
48.60758228,-0.01501030
48.62008227,-0.01512236
48.63258227,-0.01147649
48.64508227,-0.01094714
48.65758227,-0.01220614
48.67008227,-0.01495783
48.68258227,-0.01406842
48.69508227,-0.01484814
48.70758227,-0.01682965
48.72008227,-0.01515813
48.73258227,-0.01371789
48.74508227,-0.01406126
48.75758227,-0.01569463
